,text,author_id,conversation_id,created_at,in_reply_to_user_id,id
1309,@WanjikuReports 3.🥺,1083995286937190400,1473929269319553026,2021-12-24T08:44:44.000Z,1242834186173665280,1474299993985015808
1310,@WanjikuReports United nations,1287057413753929734,1473929269319553026,2021-12-24T08:43:27.000Z,1242834186173665280,1474299672198266886
1311,@WanjikuReports none since none can employ .,1452361981370015751,1473929269319553026,2021-12-24T08:40:44.000Z,1242834186173665280,1474298989726113792
1312,@WanjikuReports Deloitte,1445695463013838849,1473929269319553026,2021-12-24T08:40:25.000Z,1242834186173665280,1474298909774303236
1313,"@WanjikuReports Royal Media 
Sir God manze",1429320371367563265,1473929269319553026,2021-12-24T08:39:03.000Z,1242834186173665280,1474298564247531520
1314,@WanjikuReports Kengen,1145222919624302592,1473929269319553026,2021-12-24T08:34:39.000Z,1242834186173665280,1474297458947772417
1315,@WanjikuReports Number 9,369044851,1473929269319553026,2021-12-24T08:33:17.000Z,1242834186173665280,1474297112783474688
1316,@SafaricomPLC Thanks and Merry Christmas @SafaricomPLC,1240949957445722112,1473929269319553026,2021-12-24T08:31:45.000Z,117685967,1474296728698429441
1317,@WanjikuReports None... I got plans to be boss of my own 💯 #NFT #cryptocurrencies,239571946,1473929269319553026,2021-12-24T08:29:51.000Z,1242834186173665280,1474296247288844290
1318,@WanjikuReports @Unilever 9,1581138672,1473929269319553026,2021-12-24T08:29:44.000Z,1242834186173665280,1474296218217975809
1319,@WanjikuReports I would prefer working with @KNH_hospital,779666545408610304,1473929269319553026,2021-12-24T08:28:53.000Z,1242834186173665280,1474296006611292176
1320,@WanjikuReports 17 jo,1386781470522552330,1473929269319553026,2021-12-24T08:28:00.000Z,1242834186173665280,1474295784044744708
1321,@WanjikuReports Papomart as always @KRACare too,739810775812976640,1473929269319553026,2021-12-24T08:27:59.000Z,1242834186173665280,1474295779028312068
1322,@WanjikuReports @flikartrackingK,358801260,1473929269319553026,2021-12-24T08:26:30.000Z,1242834186173665280,1474295407329038337
1323,@WanjikuReports Unilever 😢😢😢🕯🕯🕯,2328923696,1473929269319553026,2021-12-24T08:26:16.000Z,1242834186173665280,1474295347333812230
1324,@charlieyahyoh @WanjikuReports An example of such a startup in kenya?,474138446,1473929269319553026,2021-12-24T08:25:48.000Z,28331621,1474295229570170881
1325,@WanjikuReports @KenGenKenya anytime,132094952,1473929269319553026,2021-12-24T08:25:13.000Z,1242834186173665280,1474295084128645120
1326,@WanjikuReports I dont see @mtnug here.please hire me .kale ntunde line,1288576786108948483,1473929269319553026,2021-12-24T08:22:12.000Z,1242834186173665280,1474294323403493379
1327,@WanjikuReports KPLC,1156918661787115520,1473929269319553026,2021-12-24T08:21:17.000Z,1242834186173665280,1474294092158976000
1328,@WanjikuReports RentCo Africa Ltd,94371913,1473929269319553026,2021-12-24T08:15:41.000Z,1242834186173665280,1474292685431312384
1329,@WanjikuReports @Google when should I join? Am very ready,2574964368,1473929269319553026,2021-12-24T08:13:12.000Z,1242834186173665280,1474292056981975041
1330,@WanjikuReports @Google all the time,1215861541611933696,1473929269319553026,2021-12-24T08:04:41.000Z,1242834186173665280,1474289916905459714
1331,"@WanjikuReports Missing in the list, @KeNHAKenya is my dream working organization.",2362353832,1473929269319553026,2021-12-24T08:03:10.000Z,1242834186173665280,1474289535798366210
1332,@WanjikuReports Google 💯,1403746657037078534,1473929269319553026,2021-12-24T08:02:49.000Z,1242834186173665280,1474289447034306561
1333,"@WanjikuReports No. 8
@DeloitteKenya @Deloitte   only.",504361347,1473929269319553026,2021-12-24T08:02:44.000Z,1242834186173665280,1474289426482307072
1334,@WanjikuReports 14,1031966246194106368,1473929269319553026,2021-12-24T08:00:52.000Z,1242834186173665280,1474288954786521088
1335,@WanjikuReports UN,947599172919812098,1473929269319553026,2021-12-24T07:58:44.000Z,1242834186173665280,1474288418146422787
1336,@WanjikuReports 5,1459263371174453255,1473929269319553026,2021-12-24T07:56:40.000Z,1242834186173665280,1474287899151683597
1337,@WanjikuReports Working with @UN could be a dream come true,2192528861,1473929269319553026,2021-12-24T07:56:21.000Z,1242834186173665280,1474287819401146368
1338,@WanjikuReports Ken gen,1472290907269513223,1473929269319553026,2021-12-24T07:56:16.000Z,1242834186173665280,1474287797179764751
1339,@WanjikuReports Google,37183052,1473929269319553026,2021-12-24T07:55:02.000Z,1242834186173665280,1474287486394421267
1340,@WanjikuReports No 5,3152243829,1473929269319553026,2021-12-24T07:54:05.000Z,1242834186173665280,1474287248317337612
1341,@WanjikuReports Working for google would be a dream,938284816822398977,1473929269319553026,2021-12-24T07:51:12.000Z,1242834186173665280,1474286523981910020
1342,@WanjikuReports @BidcoGroup  i love it,1233854534868488194,1473929269319553026,2021-12-24T07:51:07.000Z,1242834186173665280,1474286503199219713
1343,@WanjikuReports 4,822817898267897858,1473929269319553026,2021-12-24T07:49:26.000Z,1242834186173665280,1474286078085505025
1344,@WanjikuReports @Google,1366238452174491648,1473929269319553026,2021-12-24T07:49:07.000Z,1242834186173665280,1474285996896305152
1345,@WanjikuReports https://t.co/J8vwGv0Wha,1251547844256894977,1473929269319553026,2021-12-24T07:49:05.000Z,1242834186173665280,1474285989552181268
1346,@WanjikuReports 18,803561185366966272,1473929269319553026,2021-12-24T07:48:17.000Z,1242834186173665280,1474285786463805440
1347,"@WanjikuReports @Arrow_Dental The experience is top tier...The dentists, the staff, and everyone, it's just legit.",1016671822627201025,1473929269319553026,2021-12-24T07:47:22.000Z,1242834186173665280,1474285557593292800
1348,@WanjikuReports @Amref_Kenya,1394582281713561603,1473929269319553026,2021-12-24T07:46:37.000Z,1242834186173665280,1474285370200272897
1349,@WanjikuReports @KEMRI_Kenya,1431587490645876745,1473929269319553026,2021-12-24T07:46:32.000Z,1242834186173665280,1474285349937598469
1350,@WanjikuReports @Google has always been the dream,2785174179,1473929269319553026,2021-12-24T07:43:48.000Z,1242834186173665280,1474284658229911558
1351,"@rauell_ @WanjikuReports I think with attachments, any experience helps. Places like those help you with a different perspective that could be helpful later on in your career. So I'd say don't be too picky at this stage. Later on, you can be.",970961241215852544,1473929269319553026,2021-12-24T07:41:09.000Z,3708594203,1474283993231249450
1352,@WanjikuReports United Nations,3402962597,1473929269319553026,2021-12-24T07:37:38.000Z,1242834186173665280,1474283109512327168
1353,@WanjikuReports Gugrrooo,1224314009157062657,1473929269319553026,2021-12-24T07:36:41.000Z,1242834186173665280,1474282867782037506
1354,@WanjikuReports @CocaCola how many times should I apply for a job vacancy?,708224696211410945,1473929269319553026,2021-12-24T07:34:30.000Z,1242834186173665280,1474282320102318097
1355,@WanjikuReports @KenGenKenya give me an opportunity to work with you please,708224696211410945,1473929269319553026,2021-12-24T07:33:48.000Z,1242834186173665280,1474282142565818402
1356,@WanjikuReports Deloitte or kenya ports Authority.🙂🙏,1014484382944546816,1473929269319553026,2021-12-24T07:31:55.000Z,1242834186173665280,1474281670756950022
1357,@mzitowan @mzitowan Hey. For vacancies/internships kindly check Safaricom Career portal https://t.co/ZXxdhAYtB9. We wish you all the best as you apply. Have a Merry Christmas! ^WS,117685967,1473929269319553026,2021-12-24T07:29:35.000Z,1240949957445722112,1474281080811315201
1358,@WanjikuReports None,1134086082,1473929269319553026,2021-12-24T07:29:03.000Z,1242834186173665280,1474280949693177887
1359,@WanjikuReports 3,3370607039,1473929269319553026,2021-12-24T07:28:50.000Z,1242834186173665280,1474280893837631506
1360,@WanjikuReports Kenya Revenue Authority,1159453277462978560,1473929269319553026,2021-12-24T07:28:27.000Z,1242834186173665280,1474280796076793897
1361,@WanjikuReports @googleafrica any day,943968055,1473929269319553026,2021-12-24T07:27:51.000Z,1242834186173665280,1474280644914077713
1362,@WanjikuReports Make it a poll.,351561616,1473929269319553026,2021-12-24T07:25:00.000Z,1242834186173665280,1474279927193165844
1363,@WanjikuReports KenGen__be my dream company 🙏,1300862615728672769,1473929269319553026,2021-12-24T07:24:39.000Z,1242834186173665280,1474279840454959132
1364,@WanjikuReports @kenyapipeline,892232462637682688,1473929269319553026,2021-12-24T07:24:38.000Z,1242834186173665280,1474279834985578497
1365,"@WanjikuReports @SafaricomPLC #safaricom cares
I would like to work there. I really appreciate their role in the society locally and internationally. Please management consider me.",1240949957445722112,1473929269319553026,2021-12-24T07:24:05.000Z,1242834186173665280,1474279699706699804
1366,@WanjikuReports @delloiteskenya @KRACorporate @SafaricomPLC,2176625399,1473929269319553026,2021-12-24T07:22:35.000Z,1242834186173665280,1474279322043179042
1367,@WanjikuReports @CocaCola,795497136498548736,1473929269319553026,2021-12-24T07:22:33.000Z,1242834186173665280,1474279314074001415
1368,@WanjikuReports @UN,2992960234,1473929269319553026,2021-12-24T07:18:15.000Z,1242834186173665280,1474278229385043983
1369,@MwDerek @WanjikuReports @TSC_KE Hahaha 🤣,2863425861,1473929269319553026,2021-12-24T07:16:11.000Z,1476521467,1474277709698281473
1370,"@Jimrose001 @WanjikuReports @KRACorporate We are very welcoming 🥰. Kindly note that all available opportunities including internships are posted in our recruitment portal. Please visit https://t.co/msFD2WC5Az and check for any available opportunities, and follow the stipulated procedure to apply. ^KT",2327093641,1473929269319553026,2021-12-24T07:13:57.000Z,932987662620905472,1474277149226016768
1371,@WanjikuReports Amref health Africa 👌,1217713900487094272,1473929269319553026,2021-12-24T07:13:25.000Z,1242834186173665280,1474277014290981057
1372,@WanjikuReports United Nations!!,308910231,1473929269319553026,2021-12-24T07:12:53.000Z,1242834186173665280,1474276877661528094
1373,@governorkiongos @Frank_Khago @anti_saiyan @WanjikuReports 🤣,347086281,1473929269319553026,2021-12-24T07:11:59.000Z,1322815469838127104,1474276654906236929
1374,"@WanjikuReports 3, 17 ,18",347086281,1473929269319553026,2021-12-24T07:11:04.000Z,1242834186173665280,1474276421782626327
1375,@WanjikuReports Microsoft,1413001434115760130,1473929269319553026,2021-12-24T07:10:57.000Z,1242834186173665280,1474276391810211840
1376,@WanjikuReports Google or Microsoft. I'm sure they'll need an architect somewhere.😁,414997573,1473929269319553026,2021-12-24T07:10:51.000Z,1242834186173665280,1474276369127333912
1377,@WanjikuReports AMREF anytime! @Amref_Worldwide @daktari1 I cut my international teeth there! I carry that part of my life proudly!,539102748,1473929269319553026,2021-12-24T07:10:18.000Z,1242834186173665280,1474276228148469760
1378,@WanjikuReports Coca-cola,1394954625632161798,1473929269319553026,2021-12-24T07:09:10.000Z,1242834186173665280,1474275945276133376
1379,"@ZansoMr @WanjikuReports Thanks for the insight 👍
Was considering going there for my attachment",3708594203,1473929269319553026,2021-12-24T07:08:47.000Z,970961241215852544,1474275845967601686
1380,"@cacxy @WanjikuReports @Amref_Kenya - Defence driving
- first Aid Cirtificate (St John's Ambulance or Red cross)
The last time I did an interview they told me after the interview that they want an ambulance driver not a safari rally driver.",1474193004,1473929269319553026,2021-12-24T07:06:24.000Z,349658527,1474275246068965377
1381,"@WanjikuReports Kemri is in my line of profession but I couldn't make it coz,some big fish sacrificed my post for his nephew sometimes in 2009,this always to me seems like yesterday.He did total injustice to me but nikamuachia mungu",618053354,1473929269319553026,2021-12-24T07:02:04.000Z,1242834186173665280,1474274155960885260
1382,@WanjikuReports Kengen,422675997,1473929269319553026,2021-12-24T07:00:39.000Z,1242834186173665280,1474273800334237700
1383,@WanjikuReports @CrownPaintsPLC,927652444565368832,1473929269319553026,2021-12-24T07:00:00.000Z,1242834186173665280,1474273637607825415
1384,@WanjikuReports UN,618053354,1473929269319553026,2021-12-24T06:58:42.000Z,1242834186173665280,1474273309122519042
1385,@WanjikuReports @UN Kenya .one day i know i know i am gonna work there,902937869546868736,1473929269319553026,2021-12-24T06:57:39.000Z,1242834186173665280,1474273045527343106
1386,@WanjikuReports @Microsoft or @Google,277494893,1473929269319553026,2021-12-24T06:52:48.000Z,1242834186173665280,1474271827316912128
1387,@WanjikuReports Hello @Deloitte,1034830952525119489,1473929269319553026,2021-12-24T06:47:18.000Z,1242834186173665280,1474270440524767261
1388,@WanjikuReports @KenGenKenya  or @KenyaPower,2367208145,1473929269319553026,2021-12-23T13:41:17.000Z,1242834186173665280,1474012236985286656
1389,@WanjikuReports Amref,153053475,1473929269319553026,2021-12-23T13:41:10.000Z,1242834186173665280,1474012208237617162
1390,"@WanjikuReports Wapi Keroche, Anelisa anaweza toa form",2208996529,1473929269319553026,2021-12-23T13:38:48.000Z,1242834186173665280,1474011612835106826
1391,@WanjikuReports United Nations,69278709,1473929269319553026,2021-12-23T13:38:37.000Z,1242834186173665280,1474011565921910799
1392,@WanjikuReports 6. KPLC,1223622476544069633,1473929269319553026,2021-12-23T13:37:53.000Z,1242834186173665280,1474011380256849929
1393,@WanjikuReports United Nations,63387750,1473929269319553026,2021-12-23T13:37:20.000Z,1242834186173665280,1474011240682905601
1394,@WanjikuReports @kenyapipeline already sent my application for internship🥺🥺🥺,1045682318961184769,1473929269319553026,2021-12-23T13:36:57.000Z,1242834186173665280,1474011146453757956
1395,@WanjikuReports Unilever,172375639,1473929269319553026,2021-12-23T13:36:08.000Z,1242834186173665280,1474010938735046671
1396,@Mstephano_ @WanjikuReports Iriek. Ajapuonj to pinje ma lweny oketho go ema adhiye ga. Pesa nikono proper.,813156660,1473929269319553026,2021-12-23T13:35:44.000Z,289318492,1474010840751874050
1397,@WanjikuReports 11 and 14 will do,1437038402814320643,1473929269319553026,2021-12-23T13:35:43.000Z,1242834186173665280,1474010833462120455
1398,@WanjikuReports @Google and @Microsoft,385325759,1473929269319553026,2021-12-23T13:35:29.000Z,1242834186173665280,1474010777661194244
1399,"@DannK_9 Hello. How may we assist you?
Answered by: CW",147561402,1473929269319553026,2021-12-23T13:33:58.000Z,1129669483222765568,1474010395744559111
1400,@WanjikuReports @CocaCola  been on my list since I understood the concept of work,133202986,1473929269319553026,2021-12-23T13:33:50.000Z,1242834186173665280,1474010360046833671
1401,@WanjikuReports @cocacolasa please hire a brother,2643281842,1473929269319553026,2021-12-23T13:33:26.000Z,1242834186173665280,1474010260247617542
1402,"@WanjikuReports 2, 5,6&amp;12",704512934538567680,1473929269319553026,2021-12-23T13:32:17.000Z,1242834186173665280,1474009971239137288
1403,"@WanjikuReports 1. Unilever
2. Coca cola
3. EABL
4. KEMRI

🥺 From my tweets to God's tl",1234019826,1473929269319553026,2021-12-23T13:31:46.000Z,1242834186173665280,1474009842587164675
1404,"@WanjikuReports KRA, ukienda ku audit kampuni you walk away with gunias full of hard cash",717438676,1473929269319553026,2021-12-23T13:29:54.000Z,1242834186173665280,1474009370803507218
1405,@WanjikuReports Gok.. Especially anything to do with procurement,1401839406,1473929269319553026,2021-12-23T13:29:12.000Z,1242834186173665280,1474009196492382212
1406,@WanjikuReports How 16 appears there must be due to ignorance.,368177996,1473929269319553026,2021-12-23T13:29:11.000Z,1242834186173665280,1474009189970239494
1407,"@WanjikuReports Feels like a survey. But yes.... Microsoft, Kengen  and eabl. In that order",1207772875693932545,1473929269319553026,2021-12-23T13:28:53.000Z,1242834186173665280,1474009114766368773
1408,"@WanjikuReports 1, 2,4,10",1427228878389526530,1473929269319553026,2021-12-23T13:26:27.000Z,1242834186173665280,1474008502423142413
1409,@WanjikuReports 3 halafu nipelekwe huko Congo because I'm used to hardships.,289318492,1473929269319553026,2021-12-23T13:26:09.000Z,1242834186173665280,1474008427970150406
1410,@puryrop @WanjikuReports Kichwa chako kinagonga Mombasani ²⁴/⁷ Pury.,289318492,1473929269319553026,2021-12-23T13:25:05.000Z,855068025522966530,1474008157055823888
1411,@WanjikuReports @KRACorporate,1003234943307321344,1473929269319553026,2021-12-23T13:24:51.000Z,1242834186173665280,1474008101229674496
1412,@WanjikuReports @Google,1919408971,1473929269319553026,2021-12-23T13:24:44.000Z,1242834186173665280,1474008069709484041
1413,@WanjikuReports 3,994082202844528640,1473929269319553026,2021-12-23T13:24:31.000Z,1242834186173665280,1474008018408910850
1414,@WanjikuReports Google or Microsoft,960944809056899072,1473929269319553026,2021-12-23T13:23:12.000Z,1242834186173665280,1474007685465092096
1415,"@WanjikuReports 1,3 ,12 ,17",788840750431731712,1473929269319553026,2021-12-23T13:22:34.000Z,1242834186173665280,1474007523548180485
1416,"@WanjikuReports You put @BidcoGroup on the list?
Place has people working during holidays and Sundays without a proper shift program and most of all pays peanuts and allowances are shit, salary increment just takes you to the next tax bracket.
Admin kama ni uwongo zua.",2260420023,1473929269319553026,2021-12-23T13:22:05.000Z,1242834186173665280,1474007402856992772
1417,@Amir_Asad7 @Dsouza91745418 @WanjikuReports This can’t be a kikuyu for sure haha,2561855165,1473929269319553026,2021-12-23T13:21:19.000Z,1193762144791203840,1474007210296545280
1418,@WanjikuReports @KenyaPower_Care,1129669483222765568,1473929269319553026,2021-12-23T13:20:30.000Z,1242834186173665280,1474007004691714050
1419,@WanjikuReports @KRACorporate @KRACare,444131135,1473929269319553026,2021-12-23T13:19:40.000Z,1242834186173665280,1474006794477449219
1420,@WanjikuReports Kenya power,1129669483222765568,1473929269319553026,2021-12-23T13:19:31.000Z,1242834186173665280,1474006757127204871
1421,"@WanjikuReports EABL, Kengen KPA
Bidco ni mafi",1344313783737602051,1473929269319553026,2021-12-23T13:19:11.000Z,1242834186173665280,1474006673928773635
1422,@WanjikuReports Getting Branding projects from @EABL_PLC  (No. 2) would be massive,181945397,1473929269319553026,2021-12-23T13:18:34.000Z,1242834186173665280,1474006520648159234
1423,@WanjikuReports @UN @Deloitte @DeloitteKenya,1035980876977463296,1473929269319553026,2021-12-23T13:17:17.000Z,1242834186173665280,1474006195056820231
1424,@WanjikuReports United Nations 👌,385109994,1473929269319553026,2021-12-23T13:15:28.000Z,1242834186173665280,1474005737642811400
1425,@WanjikuReports @Amref_Worldwide,934124246581809152,1473929269319553026,2021-12-23T13:14:35.000Z,1242834186173665280,1474005515281829894
1426,@WanjikuReports @SafaricomPLC  is my dream company,992755604933537792,1473929269319553026,2021-12-23T13:14:10.000Z,1242834186173665280,1474005413091815425
1427,@WanjikuReports @NationAfrica,1413160510430789632,1473929269319553026,2021-12-23T13:12:49.000Z,1242834186173665280,1474005072992423936
1428,@WanjikuReports Where is KEMSA,377312710,1473929269319553026,2021-12-23T13:12:41.000Z,1242834186173665280,1474005037005295620
1429,@WanjikuReports @KRACare 🙏🏾,195623997,1473929269319553026,2021-12-23T13:12:15.000Z,1242834186173665280,1474004929345896459
1430,@WanjikuReports @Amref_Kenya,773954653,1473929269319553026,2021-12-23T13:11:22.000Z,1242834186173665280,1474004709044334593
1431,@WanjikuReports @DeloitteKenya please🙏,1000999436737236992,1473929269319553026,2021-12-23T13:07:49.000Z,1242834186173665280,1474003815682686986
1432,@WanjikuReports Microsoft,427308735,1473929269319553026,2021-12-23T13:07:19.000Z,1242834186173665280,1474003686108057607
1433,"@WanjikuReports 4, 5, 6, 10, 12
🚩",19658778,1473929269319553026,2021-12-23T13:06:47.000Z,1242834186173665280,1474003552473337858
1434,@WanjikuReports ketraco,837716857255833600,1473929269319553026,2021-12-23T13:06:29.000Z,1242834186173665280,1474003478544588802
1435,@WanjikuReports Amref health Africa,990969594641899520,1473929269319553026,2021-12-23T13:03:59.000Z,1242834186173665280,1474002847264133120
1436,@WanjikuReports Manifesting @KRACare 🤲🏾,826401722318913538,1473929269319553026,2021-12-23T13:03:24.000Z,1242834186173665280,1474002700463398916
1437,@WanjikuReports 3,1933779750,1473929269319553026,2021-12-23T13:03:04.000Z,1242834186173665280,1474002617961488387
1438,@WanjikuReports Manifestating @UN 🕯️,985727268852027393,1473929269319553026,2021-12-23T13:01:23.000Z,1242834186173665280,1474002195599306760
1439,"@WanjikuReports 1, 2,6,11, 14",3391878143,1473929269319553026,2021-12-23T12:57:27.000Z,1242834186173665280,1474001204426457092
1440,@WanjikuReports Safaricom,526869039,1473929269319553026,2021-12-23T12:54:49.000Z,1242834186173665280,1474000543198629890
1441,@WanjikuReports Stealing company,460615331,1473929269319553026,2021-12-23T12:54:20.000Z,1242834186173665280,1474000419777036290
1442,@WanjikuReports Cocacola,1153331686479990784,1473929269319553026,2021-12-23T12:54:15.000Z,1242834186173665280,1474000399980011521
1443,@WanjikuReports 12,810608484,1473929269319553026,2021-12-23T12:53:51.000Z,1242834186173665280,1474000297236258820
1444,"@WanjikuReports Kengen, as an intern can do.",794954866829430784,1473929269319553026,2021-12-23T12:52:50.000Z,1242834186173665280,1474000043199942656
1445,"@cacxy @WanjikuReports @Amref_Kenya In an application. Use 3 years in place of 3 good years...competent in place of very perfect ...
Good luck",1031092296564002816,1473929269319553026,2021-12-23T12:51:46.000Z,349658527,1473999775208988679
1446,@WanjikuReports Google anytime,3238410195,1473929269319553026,2021-12-23T12:51:43.000Z,1242834186173665280,1473999761674059776
1447,@WanjikuReports @EABL_PLC,3380138290,1473929269319553026,2021-12-23T12:51:12.000Z,1242834186173665280,1473999630937600003
1448,@WanjikuReports 3. Why?,784408315795279873,1473929269319553026,2021-12-23T12:44:22.000Z,1242834186173665280,1473997914347388932
1449,@WanjikuReports I prefer my company still but I would like to be a service provider to a good number of them. That allows me work for/with many of them at the same time.,67123176,1473929269319553026,2021-12-23T12:43:44.000Z,1242834186173665280,1473997753629949953
1450,@WanjikuReports 1,783879052142649344,1473929269319553026,2021-12-23T12:41:24.000Z,1242834186173665280,1473997167522103308
1451,"@WanjikuReports United nation 
Am a health care worker 😎",1017712686614962176,1473929269319553026,2021-12-23T12:40:41.000Z,1242834186173665280,1473996986969952263
1452,@WanjikuReports KRA of course,887632976909041665,1473929269319553026,2021-12-23T12:40:41.000Z,1242834186173665280,1473996983945814023
1453,@WanjikuReports Amref,2198202249,1473929269319553026,2021-12-23T12:38:52.000Z,1242834186173665280,1473996526699560961
1454,@WanjikuReports Safaricom,2198202249,1473929269319553026,2021-12-23T12:38:35.000Z,1242834186173665280,1473996457124544513
1455,@WanjikuReports Delloite,4903294000,1473929269319553026,2021-12-23T12:38:28.000Z,1242834186173665280,1473996428754227207
1456,@WanjikuReports @_CrazyNairobian 2 EABL,3293180257,1473929269319553026,2021-12-23T12:37:55.000Z,1242834186173665280,1473996288697982981
1457,"@WanjikuReports 8,11,14",1421804071565119494,1473929269319553026,2021-12-23T12:37:37.000Z,1242834186173665280,1473996214752403463
1458,"@WanjikuReports 1,3,4",49958355,1473929269319553026,2021-12-23T12:36:04.000Z,1242834186173665280,1473995825286103042
1459,@WanjikuReports Of course @Toyota_Kenya,1164828882760953856,1473929269319553026,2021-12-23T12:34:47.000Z,1242834186173665280,1473995500340883459
1460,@WanjikuReports 14,579306729,1473929269319553026,2021-12-23T12:34:39.000Z,1242834186173665280,1473995465129611271
1461,@WanjikuReports Google,1444168404387106817,1473929269319553026,2021-12-23T12:34:16.000Z,1242834186173665280,1473995370740989955
1462,@WanjikuReports United Nations,2910534879,1473929269319553026,2021-12-23T12:34:02.000Z,1242834186173665280,1473995310951288832
1463,@WanjikuReports 14,703172899,1473929269319553026,2021-12-23T12:33:19.000Z,1242834186173665280,1473995132026433536
1464,@WanjikuReports @Safaricom_Care,1182715070956081154,1473929269319553026,2021-12-23T12:32:18.000Z,1242834186173665280,1473994874722598922
1465,@WanjikuReports 16,1358517789254971398,1473929269319553026,2021-12-23T12:30:32.000Z,1242834186173665280,1473994431703531524
1466,@WanjikuReports 3,1238281615,1473929269319553026,2021-12-23T12:28:28.000Z,1242834186173665280,1473993912364716034
1467,@WanjikuReports 11,2870968202,1473929269319553026,2021-12-23T12:27:58.000Z,1242834186173665280,1473993786112020484
1468,@WanjikuReports #5 any day @KenGenKenya,4365567974,1473929269319553026,2021-12-23T12:27:05.000Z,1242834186173665280,1473993561712513027
1469,@WanjikuReports United Nations,798896152208900096,1473929269319553026,2021-12-23T12:27:01.000Z,1242834186173665280,1473993547087069190
1470,@WanjikuReports 7,923264597376880640,1473929269319553026,2021-12-23T12:26:35.000Z,1242834186173665280,1473993436483182600
1471,@WanjikuReports UN,994216325890256898,1473929269319553026,2021-12-23T12:21:42.000Z,1242834186173665280,1473992207812153352
1472,"@WanjikuReports 5. @KenGenKenya 

!!",950055722,1473929269319553026,2021-12-23T12:21:03.000Z,1242834186173665280,1473992043357745158
1473,@WanjikuReports Google or Microsoft,999931539583627264,1473929269319553026,2021-12-23T12:20:53.000Z,1242834186173665280,1473992004287750149
1474,@WanjikuReports @Amref_Kenya anyday and twice on Sundays,896886151,1473929269319553026,2021-12-23T12:19:05.000Z,1242834186173665280,1473991551458201600
1475,@WanjikuReports 666,3749491215,1473929269319553026,2021-12-23T12:18:10.000Z,1242834186173665280,1473991320033181701
1476,@WanjikuReports None,769870766,1473929269319553026,2021-12-23T12:17:53.000Z,1242834186173665280,1473991249464074245
1477,"@WanjikuReports 11,14,3,5 and 12 in that order. Dear God please 🙏",386138998,1473929269319553026,2021-12-23T12:16:49.000Z,1242834186173665280,1473990978721787912
1478,"@WanjikuReports Royal Media Services
I'm seeking an Internship(Journalism And Mass Communication)",990560206038986752,1473929269319553026,2021-12-23T12:16:42.000Z,1242834186173665280,1473990948413751296
1479,@WanjikuReports My company to be number 19,280679804,1473929269319553026,2021-12-23T12:16:18.000Z,1242834186173665280,1473990847230316545
1480,@WanjikuReports Grow my company. I have no intention to grow anybody's company,630355288,1473929269319553026,2021-12-23T12:14:52.000Z,1242834186173665280,1473990486536986628
1481,@brysonmu6 @WanjikuReports 4,1325421187,1473929269319553026,2021-12-23T12:14:24.000Z,916558093437333504,1473990371017469958
1482,@WanjikuReports UN,1249844882,1473929269319553026,2021-12-23T12:13:53.000Z,1242834186173665280,1473990241069539330
1483,@WanjikuReports None bt Imma need shares in all,1299287599534796802,1473929269319553026,2021-12-23T12:13:25.000Z,1242834186173665280,1473990122148438019
1484,"@WanjikuReports Biodigester septic tank installation services for Residential 85k 
Commercial 120k 
Institutional 180k 
Call @0714855296
Dm @jmutuabiodiges 
We offer services countrywide Call us today. https://t.co/oDbOONBnFt",1370424797327466498,1473929269319553026,2021-12-23T12:12:50.000Z,1242834186173665280,1473989977646276614
1485,"@WanjikuReports @DeloitteKenya, @KenGenKenya",1243837292197883904,1473929269319553026,2021-12-23T12:12:13.000Z,1242834186173665280,1473989823245561856
1486,@WanjikuReports Add us to that list,1228805067593191433,1473929269319553026,2021-12-23T12:10:42.000Z,1242834186173665280,1473989441693925385
1487,@WanjikuReports Manifesting collaborations with all. 😊😊😊,930013702602084352,1473929269319553026,2021-12-23T12:09:56.000Z,1242834186173665280,1473989248223223812
1488,"@WanjikuReports @KCBGroup, I always dream of joining these amazing people. Given a chance",1144351421292265475,1473929269319553026,2021-12-23T17:58:10.000Z,1242834186173665280,1474076882819817479
1489,@WanjikuReports KPA. Pesa iko huko,1638557335,1473929269319553026,2021-12-23T17:57:31.000Z,1242834186173665280,1474076717828702208
1490,@WanjikuReports Vivo energy,57698631,1473929269319553026,2021-12-23T17:56:57.000Z,1242834186173665280,1474076577726140416
1491,@WanjikuReports Been with @EABL_PLC  a few years back won't mind another shot.,804373494800744448,1473929269319553026,2021-12-23T17:56:55.000Z,1242834186173665280,1474076568297299972
1492,@WanjikuReports @UN Definitely.Oh God make it so.,804373494800744448,1473929269319553026,2021-12-23T17:56:46.000Z,1242834186173665280,1474076531270078467
1493,"@WanjikuReports Kenya Ports Authority
Kenya Pipeline Company 

From my tweets to God's TL🙏",851886954408968193,1473929269319553026,2021-12-23T17:56:23.000Z,1242834186173665280,1474076432976560132
1494,"@WanjikuReports @Kenya_Ports ,,ill keep on trying,🙏🏿🙏🏿",3334203688,1473929269319553026,2021-12-23T17:56:05.000Z,1242834186173665280,1474076357994950671
1495,@pnalele @ItsBillyRicky @Mstephano_ @WanjikuReports Nyisa yore gi baa @pnalele,791134046,1473929269319553026,2021-12-23T17:55:43.000Z,813156660,1474076264977809414
1496,@WanjikuReports Kenya ports authority,1415584734093221888,1473929269319553026,2021-12-23T17:55:29.000Z,1242834186173665280,1474076206463135747
